Analysis group,Analysis number,Analysis name,Subgroup,Subgroup number,Applicability,Study,Study year,GIV Mean,GIV SE,Experimental mean,Experimental SD,Experimental cases,Experimental N,Control mean,Control SD,Control cases,Control N,O-E,Variance,Weight,Mean,CI start,CI end,Footnotes
2,5,Symptomatic deep vein thrombosis at 3 to6 months,,,SUBGROUP_AND_OVERALL,Carrier 2019 (AVERT),2019,0.0,0.0,0.0,0.0,7,275,0.0,0.0,12,264,0.0,0.0,36.77331,0.56,0.223903,1.400606,
2,5,Symptomatic deep vein thrombosis at 3 to6 months,,,SUBGROUP_AND_OVERALL,Khorana 2019 (CASSINI),,0.0,0.0,0.0,0.0,15,405,0.0,0.0,19,404,0.0,0.0,54.044632,0.787524,0.4059,1.527947,
2,5,Symptomatic deep vein thrombosis at 3 to6 months,,,SUBGROUP_AND_OVERALL,Levine 2012,2012,0.0,0.0,0.0,0.0,1,62,0.0,0.0,4,30,0.0,0.0,9.182057,0.120968,0.014126,1.035912,
2,6,Major bleeding at 3 to6 months (main analysis),,,SUBGROUP_AND_OVERALL,Carrier 2019 (AVERT),2019,0.0,0.0,0.0,0.0,10,275,0.0,0.0,5,264,0.0,0.0,51.230595,1.92,0.665095,5.542663,
2,6,Major bleeding at 3 to6 months (main analysis),,,SUBGROUP_AND_OVERALL,Khorana 2019 (CASSINI),,0.0,0.0,0.0,0.0,8,405,0.0,0.0,4,404,0.0,0.0,42.014938,1.995062,0.605552,6.572959,
2,6,Major bleeding at 3 to6 months (main analysis),,,SUBGROUP_AND_OVERALL,Levine 2012,2012,0.0,0.0,0.0,0.0,0,62,0.0,0.0,1,30,0.0,0.0,6.754466,0.164021,0.006879,3.911153,
2,7,Major bleeding at 3 to6 months (sensitivity analysis),,,SUBGROUP_AND_OVERALL,Carrier 2019 (AVERT),2019,0.0,0.0,0.0,0.0,10,275,0.0,0.0,5,264,0.0,0.0,41.488894,1.92,0.665095,5.542663,
2,7,Major bleeding at 3 to6 months (sensitivity analysis),,,SUBGROUP_AND_OVERALL,Khorana 2019 (CASSINI),,0.0,0.0,0.0,0.0,8,405,0.0,0.0,4,404,0.0,0.0,37.730491,1.995062,0.605552,6.572959,
2,7,Major bleeding at 3 to6 months (sensitivity analysis),,,SUBGROUP_AND_OVERALL,Levine 2012,2012,0.0,0.0,0.0,0.0,0,62,0.0,0.0,1,30,0.0,0.0,10.397265,0.164021,0.006879,3.911153,
2,7,Major bleeding at 3 to6 months (sensitivity analysis),,,SUBGROUP_AND_OVERALL,NCT00320255,2016,0.0,0.0,0.0,0.0,0,93,0.0,0.0,1,29,0.0,0.0,10.38335,0.106383,0.00445,2.543142,
2,8,Minor bleeding at 3 to 6 months,,,SUBGROUP_AND_OVERALL,Carrier 2019 (AVERT),2019,0.0,0.0,0.0,0.0,21,275,0.0,0.0,15,264,0.0,0.0,51.626413,1.344,0.708181,2.55067,
2,8,Minor bleeding at 3 to 6 months,,,SUBGROUP_AND_OVERALL,Khorana 2019 (CASSINI),,0.0,0.0,0.0,0.0,11,405,0.0,0.0,0,404,0.0,0.0,24.479617,22.94335,1.356561,388.038115,
2,8,Minor bleeding at 3 to 6 months,,,SUBGROUP_AND_OVERALL,Levine 2012,2012,0.0,0.0,0.0,0.0,4,62,0.0,0.0,0,30,0.0,0.0,23.893971,4.428571,0.246141,79.678889,
